countyname,state,numberofplans1,numberofplans2,countyssa,eligibles,totalenrollees,totalpenetration
MILWAUKEE,WI,54,5,HMO,52390,7385688,14097.514792899408
MILWAUKEE,WI,54,5,HCPP,52390,7385688,14097.514792899408
MILWAUKEE,WI,54,5,HMO,52390,7385688,14097.514792899408
MILWAUKEE,WI,54,5,DEMO,52390,7385688,14097.514792899408
MILWAUKEE,WI,54,5,COST,52390,7385688,14097.514792899408
MILWAUKEE,WI,54,5,HMO,52390,7385688,14097.514792899408
MILWAUKEE,WI,54,5,PPO,52390,7385688,14097.514792899408
MILWAUKEE,WI,54,5,HMO,52390,7385688,14097.514792899408
MILWAUKEE,WI,54,5,HMO,52390,7385688,14097.514792899408
MILWAUKEE,WI,54,5,HMO,52390,7385688,14097.514792899408
MILWAUKEE,WI,54,5,HMO,52390,7385688,14097.514792899408
MONROE,WI,11,5,PFFS,52400,72820,138.96946564885496
MONROE,WI,11,5,PFFS,52400,72820,138.96946564885496
MONROE,WI,11,5,PFFS,52400,72820,138.96946564885496
MONROE,WI,11,5,HMO,52400,72820,138.96946564885496
MONROE,WI,11,5,HMO,52400,72820,138.96946564885496
MONROE,WI,11,5,HMO,52400,72820,138.96946564885496
MONROE,WI,11,5,HMO,52400,72820,138.96946564885496
MONROE,WI,11,5,HMO,52400,72820,138.96946564885496
MONROE,WI,11,5,DEMO,52400,72820,138.96946564885496
MONROE,WI,11,5,HMO,52400,72820,138.96946564885496
MONROE,WI,11,5,HCPP,52400,72820,138.96946564885496
OCONTO,WI,10,3,PFFS,52410,61460,117.26769700438848
OCONTO,WI,10,3,PFFS,52410,61460,117.26769700438848
OCONTO,WI,10,3,PFFS,52410,61460,117.26769700438848
OCONTO,WI,10,3,HMO,52410,61460,117.26769700438848
OCONTO,WI,10,3,HMO,52410,61460,117.26769700438848
OCONTO,WI,10,3,HMO,52410,61460,117.26769700438848
OCONTO,WI,10,3,HMO,52410,61460,117.26769700438848
OCONTO,WI,10,3,HMO,52410,61460,117.26769700438848
OCONTO,WI,10,3,HMO,52410,61460,117.26769700438848
OCONTO,WI,10,3,COST,52410,61460,117.26769700438848
ONEIDA,WI,14,3,PFFS,52420,128912,245.92140404425794
ONEIDA,WI,14,3,PFFS,52420,128912,245.92140404425794
ONEIDA,WI,14,3,HMO,52420,128912,245.92140404425794
ONEIDA,WI,14,3,HMO,52420,128912,245.92140404425794
ONEIDA,WI,14,3,HMO,52420,128912,245.92140404425794
ONEIDA,WI,14,3,HMO,52420,128912,245.92140404425794
ONEIDA,WI,14,3,HMO,52420,128912,245.92140404425794
ONEIDA,WI,14,3,HMO,52420,128912,245.92140404425794
ONEIDA,WI,14,3,PFFS,52420,128912,245.92140404425794
ONEIDA,WI,14,3,COST,52420,128912,245.92140404425794
ONEIDA,WI,14,3,HCPP,52420,128912,245.92140404425794
ONEIDA,WI,14,3,HCPP,52420,128912,245.92140404425794
ONEIDA,WI,14,3,HMO,52420,128912,245.92140404425794
ONEIDA,WI,14,3,HMO,52420,128912,245.92140404425794
OUTAGAMIE,WI,14,6,PFFS,52430,330498,630.3604806408545
OUTAGAMIE,WI,14,6,PFFS,52430,330498,630.3604806408545
OUTAGAMIE,WI,14,6,PFFS,52430,330498,630.3604806408545
OUTAGAMIE,WI,14,6,PPO,52430,330498,630.3604806408545
OUTAGAMIE,WI,14,6,HMO,52430,330498,630.3604806408545
OUTAGAMIE,WI,14,6,COST,52430,330498,630.3604806408545
OUTAGAMIE,WI,14,6,HCPP,52430,330498,630.3604806408545
OUTAGAMIE,WI,14,6,HMO,52430,330498,630.3604806408545
OUTAGAMIE,WI,14,6,HMO,52430,330498,630.3604806408545
OUTAGAMIE,WI,14,6,HMO,52430,330498,630.3604806408545
OUTAGAMIE,WI,14,6,DEMO,52430,330498,630.3604806408545
OUTAGAMIE,WI,14,6,HMO,52430,330498,630.3604806408545
OUTAGAMIE,WI,14,6,HMO,52430,330498,630.3604806408545
OUTAGAMIE,WI,14,6,HMO,52430,330498,630.3604806408545
OZAUKEE,WI,14,3,PFFS,52440,186452,355.55301296720063
OZAUKEE,WI,14,3,PFFS,52440,186452,355.55301296720063
OZAUKEE,WI,14,3,HMO,52440,186452,355.55301296720063
OZAUKEE,WI,14,3,HMO,52440,186452,355.55301296720063
OZAUKEE,WI,14,3,HMO,52440,186452,355.55301296720063
OZAUKEE,WI,14,3,HMO,52440,186452,355.55301296720063
OZAUKEE,WI,14,3,HMO,52440,186452,355.55301296720063
OZAUKEE,WI,14,3,HCPP,52440,186452,355.55301296720063
OZAUKEE,WI,14,3,PPO,52440,186452,355.55301296720063
OZAUKEE,WI,14,3,PFFS,52440,186452,355.55301296720063
OZAUKEE,WI,14,3,HMO,52440,186452,355.55301296720063
OZAUKEE,WI,14,3,COST,52440,186452,355.55301296720063
OZAUKEE,WI,14,3,DEMO,52440,186452,355.55301296720063
OZAUKEE,WI,14,3,COST,52440,186452,355.55301296720063
PEPIN,WI,4,3,PFFS,52450,5768,10.997140133460439
PEPIN,WI,4,3,PFFS,52450,5768,10.997140133460439
PEPIN,WI,4,3,PFFS,52450,5768,10.997140133460439
PEPIN,WI,4,3,HMO,52450,5768,10.997140133460439
PIERCE,WI,8,4,PFFS,52460,41976,80.01524971406786
PIERCE,WI,8,4,PFFS,52460,41976,80.01524971406786
PIERCE,WI,8,4,COST,52460,41976,80.01524971406786
PIERCE,WI,8,4,COST,52460,41976,80.01524971406786
PIERCE,WI,8,4,HMO,52460,41976,80.01524971406786
PIERCE,WI,8,4,DEMO,52460,41976,80.01524971406786
PIERCE,WI,8,4,HMO,52460,41976,80.01524971406786
PIERCE,WI,8,4,HMO,52460,41976,80.01524971406786
POLK,WI,14,4,PFFS,52470,102760,195.84524490184867
POLK,WI,14,4,PFFS,52470,102760,195.84524490184867
POLK,WI,14,4,COST,52470,102760,195.84524490184867
POLK,WI,14,4,COST,52470,102760,195.84524490184867
POLK,WI,14,4,HMO,52470,102760,195.84524490184867
POLK,WI,14,4,HMO,52470,102760,195.84524490184867
POLK,WI,14,4,HMO,52470,102760,195.84524490184867
POLK,WI,14,4,HMO,52470,102760,195.84524490184867
POLK,WI,14,4,HCPP,52470,102760,195.84524490184867
POLK,WI,14,4,DEMO,52470,102760,195.84524490184867
POLK,WI,14,4,DEMO,52470,102760,195.84524490184867
POLK,WI,14,4,HMO,52470,102760,195.84524490184867
POLK,WI,14,4,HCPP,52470,102760,195.84524490184867
POLK,WI,14,4,HMO,52470,102760,195.84524490184867
PORTAGE,WI,9,4,PFFS,52480,83205,158.54611280487805
